"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","hd_adj_income"
"12085",7,6185,43,8,3134,2007,46,1,44,1,7,1,1,562,438,40,5,1,0,0,5,25,1,50000,0,3,184,7,3,160,5,1,0,0,0,10,1,0,0,0,10,9,14,8,27862.6977699582
"12086",7,5358,4,0,3135,2007,41,1,39,3,8,1,1,626,77,58,5,1,0,0,5,28,0,78000,0,1,205,6,1,210,1,7,0,0,0,1,7,0,0,0,1,7,9,1,43465.8085211347
"12087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12090",7,7847,4,1,3137,2007,54,1,40,2,8,1,1,402,868,40,5,1,411,866,5,20,14,20000,12000,1,190,6,3,155,6,1,0,0,0,1,1,0,0,0,1,0,6,1,11145.0791079833
"12091",7,6916,4,0,3137,2007,34,2,0,2,4,2,1,422,929,40,5,3,0,0,0,0,6,13200,0,3,195,8,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,2,7355.75221126895
"12092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12093",7,6437,4,0,3137,2007,44,1,41,1,3,4,1,402,868,55,5,1,411,868,5,6,3,30000,20000,1,190,98,1,165,2,1,0,0,0,1,1,0,0,0,1,6,3,1,16717.6186619749
"12094",7,6696,4,1,3138,2007,61,1,56,0,0,1,1,874,999,44,5,1,701,738,5,21,21,9999999,9999999,3,130,3,3,105,2,4,9,1,1,10,4,9,1,1,10,99,99,1,5572538.99673768
"12095",7,7883,4,5,3138,2007,28,1,0,0,0,2,1,80,818,50,5,2,0,0,0,0,5,50000,0,2,170,10,0,0,0,0,0,0,0,0,7,1,1,5,10,17,0,8,27862.6977699582
"12096",7,5559,4,0,3139,2007,65,1,0,0,0,4,1,82,227,48,5,2,0,0,0,0,8,100000,0,2,145,8,0,0,0,0,0,0,0,0,4,0,0,0,10,16,0,2,55725.3955399163
"12097",7,6585,4,1,3140,2007,55,1,51,2,13,1,1,485,396,45,5,1,220,787,5,40,6,140000,4500,3,162,6,2,120,0,1,9,1,1,1,1,9,1,5,1,99,99,1,78015.5537558829
"12098",7,6079,4,1,3141,2007,56,1,54,0,0,1,1,70,459,40,5,1,586,758,5,6,6,40000,18000,1,140,5,3,120,5,4,0,0,0,1,4,9,1,4,1,99,12,1,22290.1582159665
"12099",7,6032,4,0,3141,2007,30,1,29,0,0,1,1,101,738,40,5,1,512,459,5,10,15,73000,38000,2,150,7,1,130,7,1,0,0,0,99,4,1,1,4,0,16,99,1,40679.5387441389
"12100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12102",7,6093,4,0,3142,2007,66,2,0,0,0,4,5,0,0,0,1,3,0,0,0,0,998,0,0,5,110,5,0,0,0,0,0,0,0,0,1,0,0,0,10,12,0,2,0
"12103",7,6137,4,0,3142,2007,36,1,0,0,0,2,1,41,707,75,5,2,0,0,0,0,1,9999999,0,1,165,11,0,0,0,0,0,0,0,0,1,1,1,3,0,15,0,2,5572538.99673768
"12104",7,5992,4,2,3143,2007,66,1,30,0,0,1,1,425,859,40,5,1,414,859,5,10,10,26000,12000,4,170,0,3,100,0,1,0,0,0,1,1,0,0,0,1,0,99,5,14488.6028403782
"12105",7,7959,4,1,3143,2007,32,1,29,2,1,1,1,425,777,80,5,1,0,0,5,28,3,19200,0,3,165,5,2,145,3,1,3,5,0,1,1,0,0,0,1,10,10,1,10699.2759436639
"12106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12108",7,7490,4,0,3145,2007,32,1,31,1,6,1,1,913,617,30,5,1,476,539,5,20,20,124000,41000,2,190,8,3,160,5,1,1,5,0,1,1,1,1,2,1,14,12,1,69099.4904694962
"12109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12110",7,8217,4,0,3147,2007,44,1,0,0,0,2,3,962,727,55,5,2,0,0,0,0,15,720,0,3,150,0,0,0,0,0,0,0,0,0,1,1,5,0,1,14,0,2,401.222847887398
"12111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12114",7,650,2,0,3147,2007,34,1,49,2,9,5,1,633,77,40,5,1,422,769,5,20,0,16000,18000,1,200,9,2,116,5,1,0,0,0,1,1,0,0,0,1,12,12,1,8916.06328638661
"12115",7,7823,4,1,3147,2007,33,1,31,1,3,1,1,625,77,998,5,1,422,769,5,21,8,9999998,10800,3,150,7,5,138,3,1,0,0,0,1,1,0,0,0,1,12,12,1,5572538.43948372
"12116",7,6186,2,0,3147,2007,24,1,28,3,3,2,1,524,687,40,5,1,0,0,5,28,0,25000,0,1,160,6,1,115,10,1,1,1,1,0,1,1,5,0,0,12,13,1,13931.3488849791
"12117",7,7445,4,4,3147,2007,26,1,24,0,0,1,1,202,837,40,5,1,562,548,5,6,2,16000,14000,3,140,2,2,95,11,1,1,1,2,10,1,1,1,1,10,13,14,5,8916.06328638661
"12118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12119",7,6982,36,8,3148,2007,32,1,30,0,0,1,1,420,707,60,5,1,540,819,5,6,42,55000,25500,1,177,1,5,998,9,1,2,5,0,1,1,0,0,0,1,9,11,1,30648.967546954
"12120",7,6571,4,0,3149,2007,43,1,46,2,9,1,1,960,639,45,5,1,563,257,5,28,3,43000,23000,3,180,7,4,155,1,1,3,1,5,1,1,3,5,0,1,12,17,1,23961.920082164
"12121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12122",7,1312,4,1,3151,2007,42,1,41,3,7,1,1,626,77,40,5,1,0,0,5,28,10,35000,0,2,190,7,2,140,3,1,0,0,0,1,1,0,0,0,1,9,9,1,19503.8884389707
"12123",7,2736,4,5,3151,2007,20,1,25,3,1,2,1,524,638,40,1,1,0,0,1,5,2,20000,0,3,180,11,2,140,1,1,3,5,0,1,1,1,5,0,1,12,9,8,11145.0791079833
"12124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12129",7,7466,4,0,3155,2007,46,1,45,3,8,1,1,495,868,60,5,1,460,786,5,40,5,70000,9999998,3,160,7,3,130,2,1,3,5,0,1,1,3,5,0,1,10,10,1,39007.7768779414
"12130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12132",7,7552,4,0,3156,2007,39,1,43,2,10,1,1,146,329,50,5,1,0,0,1,40,6,75000,0,3,200,9,3,135,1,1,1,1,2,1,1,1,1,1,1,13,14,1,41794.0466549372
"12133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12134",7,7517,4,5,3157,2007,35,1,43,1,1,2,1,624,77,40,5,1,422,119,1,15,2,10000,10000,3,220,4,4,200,1,2,0,0,0,1,2,0,0,0,1,12,14,8,5572.53955399163
"12135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12136",7,660,4,0,3159,2007,50,1,54,2,13,1,1,644,77,60,5,1,254,786,5,12,4,0,22704,3,170,8,2,118,4,1,0,0,0,1,7,0,0,0,2,12,12,1,0
"12137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12139",7,7831,4,1,3161,2007,55,1,52,1,17,1,1,423,866,40,5,1,86,699,5,30,8,65000,42000,2,175,7,2,130,3,5,0,0,0,8,5,0,0,0,8,12,14,1,36221.5071009456
"12140",7,7768,4,1,3161,2007,44,1,42,2,13,1,1,412,819,40,5,1,570,819,5,5,2,32000,37000,3,175,8,2,129,2,4,0,0,0,8,4,0,0,0,8,12,16,1,17832.1265727732
"12141",7,8004,4,5,3161,2007,42,2,0,1,12,5,1,80,819,40,5,3,0,0,0,0,5,50000,0,1,152,5,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,8,27862.6977699582
"12142",7,4015,4,0,3162,2007,46,1,45,2,13,1,1,913,769,20,5,1,422,769,5,14,4,6500,11000,1,240,11,4,125,6,1,0,0,0,8,1,0,0,0,8,12,12,1,3622.15071009456
"12143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12145",7,3547,4,0,3163,2007,43,2,0,1,14,2,1,460,929,25,5,3,0,0,0,0,21,14400,0,3,175,2,0,0,0,0,0,0,0,0,7,3,5,0,1,10,0,2,8024.45695774795
"12146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12147",7,7884,4,1,3165,2007,54,1,55,2,2,1,1,401,827,40,5,1,360,827,5,6,998,23000,18000,2,168,8,2,125,2,4,0,0,0,1,4,0,0,0,1,6,12,1,12816.8409741808
"12148",7,6123,6,0,3166,2007,52,1,46,0,0,1,1,733,298,48,5,1,914,629,1,10,2,45000,15000,3,180,9,2,120,2,1,1,5,0,1,1,0,0,0,1,12,12,1,25076.4279929623
"12149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12152",7,6736,29,0,3167,2007,44,2,0,1,16,4,1,172,219,45,5,3,0,0,0,0,7,75000,0,3,136,3,0,0,0,0,0,0,0,0,4,1,1,4,0,17,0,2,41794.0466549372
"12153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12156",7,7322,29,0,3171,2007,51,1,49,0,0,1,1,500,137,45,5,1,476,517,5,40,40,30000,30000,1,189,4,2,129,3,7,0,0,0,1,7,0,0,0,1,12,9,1,16717.6186619749
"12157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12160",7,7880,29,1,3171,2007,28,1,26,2,1,2,1,896,219,50,5,1,352,508,5,21,14,58000,2100,2,160,7,3,115,3,1,1,1,9,1,1,1,5,0,1,12,99,1,32320.7294131515
"12161",7,7050,42,1,3172,2007,46,1,45,0,0,1,1,983,967,112,5,1,62,389,5,6,6,60000,41000,4,160,6,4,159,4,7,2,1,3,1,7,9,1,3,1,99,15,1,33435.2373239498
"12162",7,1604,42,1,3172,2007,22,1,20,2,1,1,3,476,467,0,1,1,540,467,5,5,3,22000,0,2,210,8,2,180,4,7,1,5,0,1,7,1,1,1,1,13,12,1,12259.5870187816
"12163",7,7382,42,5,3172,2007,19,2,0,0,0,2,1,411,868,25,1,3,0,0,0,0,14,16800,0,1,130,2,0,0,0,0,0,0,0,0,7,1,1,1,1,13,0,8,9361.86645070594
"12164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12165",7,5922,29,1,3173,2007,57,2,0,3,1,4,1,423,929,35,5,3,0,0,0,0,5,50000,0,4,135,11,0,0,0,0,0,0,0,0,1,2,1,1,1,13,0,2,27862.6977699582
"12166",7,7422,29,5,3173,2007,26,1,24,1,6,2,1,422,769,32,1,1,0,0,5,40,6,11000,0,2,147,3,2,110,4,1,1,1,3,8,1,1,1,0,1,12,15,8,6129.7935093908
"12167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12168",7,839,48,0,3175,2007,60,1,0,0,0,1,1,961,199,40,5,2,0,0,0,0,14,21000,0,1,195,5,0,0,0,0,0,0,0,0,7,0,0,0,8,6,0,2,11702.3330633824
"12169",7,4504,48,0,3176,2007,42,1,42,5,6,1,1,913,617,40,5,1,360,817,5,28,12,34000,23000,3,180,7,3,160,5,1,0,0,0,8,7,0,0,0,8,12,12,1,18946.6344835715
"12170",7,7594,48,0,3177,2007,41,1,38,2,12,2,1,620,77,45,5,1,795,278,5,20,5,35000,18000,2,160,8,4,180,3,7,0,0,0,1,7,0,0,0,0,12,6,1,19503.8884389707
"12171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12172",7,7590,48,0,3178,2007,39,1,41,1,16,1,1,770,278,40,1,1,254,786,5,30,1,32000,18000,5,270,1,2,153,7,7,0,0,0,1,7,0,0,0,1,12,12,1,17832.1265727732
"12173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12177",7,5904,48,1,3179,2007,47,1,47,2,15,5,1,626,77,30,5,1,570,917,5,10,10,15000,25000,4,160,5,4,195,4,3,1,1,9,99,7,0,0,0,8,9,99,1,8358.80933098745
"12178",7,1300,48,0,3179,2007,46,1,35,4,8,5,1,626,77,35,5,1,516,688,5,30,10,11000,14000,3,165,6,3,150,6,1,3,5,0,8,7,0,0,0,1,6,10,1,6129.7935093908
"12179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12184",7,7717,9,0,3184,2007,62,1,60,0,0,1,3,563,339,40,5,1,581,759,5,14,0,40000,24000,1,180,7,2,168,2,1,0,0,0,1,1,0,0,0,1,16,12,1,22290.1582159665
"12185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12186",7,6932,31,0,3184,2007,28,1,0,0,0,2,1,411,868,40,5,2,0,0,0,0,6,84000,0,1,140,7,0,0,0,0,0,0,0,0,1,1,1,4,1,16,0,2,46809.3322535297
"12187",7,5581,9,0,3185,2007,43,1,0,0,0,2,1,234,786,60,5,2,0,0,0,0,0,56000,0,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,2,31206.2215023531
"12188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12189",7,7967,9,1,3187,2007,31,1,0,1,1,2,1,470,508,45,5,2,0,0,0,0,3,50000,0,2,160,6,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,5,27862.6977699582
"12190",7,6057,9,0,3188,2007,65,2,0,0,0,4,1,360,827,40,5,3,0,0,0,0,5,22000,0,3,120,6,0,0,0,0,0,0,0,0,2,0,0,0,1,9,0,2,12259.5870187816
"12191",7,6987,9,0,3189,2007,50,1,49,1,16,1,3,533,687,20,5,1,313,859,5,15,15,30000,60000,1,238,1,3,160,4,2,9,1,0,8,2,0,0,0,8,17,99,1,16717.6186619749
"12192",7,4665,9,0,3190,2007,59,2,0,0,0,4,1,472,497,40,5,3,0,0,0,0,5,25000,0,3,118,2,0,0,0,0,0,0,0,0,2,0,0,0,1,12,0,2,13931.3488849791
"12193",7,5158,9,1,3190,2007,31,1,32,3,1,1,1,500,479,45,5,1,500,758,5,20,20,50000,40000,1,200,10,1,165,3,2,1,5,0,8,2,1,5,0,8,12,12,1,27862.6977699582
"12194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12195",7,2634,9,1,3191,2007,58,1,58,1,3,1,1,41,707,60,5,1,512,687,5,15,10,215000,29000,3,155,8,3,185,3,2,0,0,0,8,2,9,1,3,8,99,12,1,119809.60041082
"12196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
