"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",3,2065,4,1,14,2013,49,1,46,0,0,1,2,4,0,0,0,5,1,542,819,5,10,20,0,33570,3,250,0,3,115,3,1,1,5,0,0,1,3,5,0,0,11,12,1,0
"116",3,6491,4,5,14,2013,27,1,0,2,5,2,2,1,962,377,0,1,2,0,0,0,0,20,25000,0,3,190,7,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,8,12008.9784156799
"117",3,1284,4,1,14,2013,25,2,0,1,1,2,3,5,0,0,0,5,3,0,0,0,0,6,0,0,4,180,8,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",3,1865,4,1,14,2013,51,1,56,0,0,1,1,1,232,786,0,5,1,43,19,5,15,8,64000,25000,1,180,0,1,135,6,1,1,1,2,99,3,1,1,5,99,17,14,1,30742.9847441406
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",3,851,4,0,16,2013,75,2,0,0,0,4,1,4,0,0,0,5,3,0,0,0,0,0,0,0,3,999,1,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2,0
"124",3,7087,27,0,16,2013,51,2,0,0,0,5,2,1,460,847,0,5,3,0,0,0,0,14,18000,0,2,200,4,0,0,0,0,0,0,0,0,1,2,1,3,8,15,0,2,8646.46445928955
"125",3,1163,4,0,16,2013,50,1,50,1,15,1,2,1,420,916,0,5,1,202,838,5,42,28,4800,1800,3,152,5,4,185,3,3,1,1,3,8,1,2,1,1,8,13,15,1,2305.72385581055
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",3,8959,4,2,16,2013,23,1,0,0,0,2,3,3,425,777,0,1,2,0,0,0,0,0,38000,0,2,150,6,0,0,0,0,0,0,0,0,3,3,1,0,99,12,0,3,18253.6471918335
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",3,5453,32,0,16,2013,33,1,29,2,3,1,1,1,770,389,0,5,1,476,538,5,30,0,28000,19000,3,190,11,2,130,8,1,1,1,0,8,1,1,1,2,8,14,12,1,13450.0558255615
"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",3,6557,4,0,18,2013,91,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,0,0,0,3,185,8,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"134",3,5149,27,0,18,2013,56,1,51,0,0,1,2,1,913,617,0,5,1,560,819,5,20,20,39289,30077,2,200,0,2,140,7,1,1,5,0,99,1,1,5,0,8,12,12,1,18872.830118946
"135",3,6835,4,0,18,2013,60,1,59,0,0,1,2,1,22,77,0,5,1,201,819,5,20,12,0,64000,2,198,0,2,145,8,1,1,1,5,8,1,1,5,0,8,12,17,1,0
"136",3,4153,4,0,18,2013,60,1,0,0,0,4,2,2,601,19,0,1,2,0,0,0,0,8,41000,0,2,230,11,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,19694.7246017151
"137",3,3172,4,0,18,2013,66,1,65,0,0,1,2,4,0,0,0,5,1,0,0,5,30,15,0,0,3,226,8,4,173,3,1,1,1,2,8,1,1,1,1,8,13,14,1,0
"138",3,7941,4,0,18,2013,41,1,44,3,7,1,2,1,20,18,0,5,1,232,786,5,4,0,0,42000,3,190,8,2,120,7,1,1,1,5,1,1,1,1,3,8,15,17,1,0
"139",3,5977,37,0,18,2013,40,2,0,1,16,3,1,1,555,637,0,5,3,0,0,0,0,5,45000,0,1,130,7,0,0,0,0,0,0,0,0,1,9,1,2,8,99,0,2,21616.1611482239
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",3,7190,42,9,18,2013,48,1,58,1,4,1,2,1,101,738,0,5,1,0,0,5,20,5,138000,0,3,240,10,2,138,4,1,1,5,0,8,1,1,1,4,8,16,12,8,66289.5608545533
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",3,7557,4,1,18,2013,37,1,38,5,1,1,3,1,632,77,0,5,1,0,0,5,50,0,96000,0,3,185,11,3,175,7,1,1,1,2,1,1,1,1,0,8,12,14,1,46114.477116211
"152",3,6183,4,1,18,2013,29,1,32,0,0,1,2,1,962,779,0,1,1,0,0,5,8,0,8000,0,2,260,4,3,170,7,9,1,5,0,99,9,1,5,0,99,12,12,1,3842.87309301758
"153",3,7500,27,0,18,2013,36,1,33,2,5,1,2,1,2,397,0,5,1,12,697,5,12,12,130000,115000,2,175,11,2,125,7,1,1,1,5,8,1,1,1,4,1,16,17,1,62446.6877615357
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",3,217,4,0,19,2013,80,2,0,0,0,3,2,4,0,0,0,5,3,0,0,0,0,998,0,0,4,150,2,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,0
"157",3,18,4,0,19,2013,61,1,0,0,0,2,3,1,613,27,0,5,2,0,0,0,0,14,0,0,1,280,6,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"158",3,496,43,0,19,2013,60,2,0,0,0,3,2,1,874,219,0,5,3,0,0,0,0,5,15000,0,3,225,8,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,7205.38704940796
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",3,2554,4,0,19,2013,31,2,0,0,0,2,2,1,401,868,0,5,3,0,0,0,0,3,12500,0,3,262,2,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,6004.48920783997
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",3,2425,4,8,19,2013,28,1,30,0,0,1,2,1,500,866,0,5,1,470,497,5,16,16,9600,38000,2,160,6,2,120,4,1,1,1,0,0,1,2,5,0,98,10,12,8,4611.4477116211
"164",3,198,9,0,22,2013,80,2,0,0,0,4,2,4,0,0,0,5,3,0,0,0,0,0,0,0,2,172,0,0,0,0,0,0,0,0,0,2,3,5,0,8,10,0,2,0
"165",3,1231,9,0,22,2013,55,2,0,0,0,4,1,1,254,786,0,5,3,0,0,0,0,10,25000,0,1,210,6,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,2,12008.9784156799
"166",3,358,9,0,22,2013,48,1,0,0,0,4,1,1,636,77,0,1,2,0,0,0,0,4,24000,0,2,200,7,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2,11528.6192790527
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",3,759,9,0,22,2013,47,2,0,1,2,4,2,1,481,699,0,5,3,0,0,0,0,11,49000,0,4,185,2,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2,23537.5976947327
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",3,1415,9,5,22,2013,21,1,0,0,0,2,2,1,562,417,0,1,2,0,0,0,0,10,10000,0,2,170,8,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,8,4803.59136627197
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",3,1169,4,0,23,2013,63,2,0,0,0,4,3,3,35,827,0,5,3,0,0,0,0,3,92000,0,4,188,4,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2,44193.0405697022
"174",3,1255,4,0,23,2013,43,2,0,0,0,2,2,1,485,447,0,5,3,0,0,0,0,4,104000,0,2,135,5,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,49957.3502092285
"175",3,8607,4,1,23,2013,42,1,33,3,1,2,2,6,0,0,0,5,1,401,868,5,21,7,0,53500,2,145,11,2,140,3,1,1,1,3,99,1,1,1,1,0,13,15,1,0
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",3,7354,15,0,37,2013,66,1,66,0,0,1,2,4,0,0,0,5,1,62,699,5,19,10,0,73000,4,165,10,2,130,3,1,1,1,4,8,1,1,1,4,8,16,16,1,0
"184",3,2990,24,0,38,2013,67,1,66,0,0,1,2,4,204,916,0,5,1,313,948,5,2,0,2000,55000,2,248,1,2,130,8,1,1,1,2,8,1,1,1,4,8,16,14,1,960.718273254395
"185",3,2389,24,0,39,2013,68,1,65,0,0,1,2,1,43,389,0,5,1,260,527,5,15,2,0,9999999,1,190,10,1,120,2,1,1,1,4,8,1,1,1,4,8,16,16,1,0
"186",3,4992,24,0,39,2013,46,2,0,0,0,4,2,1,833,179,0,5,3,0,0,0,0,1,19000,0,2,118,4,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,9126.82359591675
"187",3,4968,24,0,39,2013,42,1,41,1,12,1,1,1,371,947,0,5,1,143,347,5,10,15,66000,43000,1,200,0,2,140,2,1,1,1,4,8,1,1,1,3,8,15,16,1,31703.703017395
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",3,4208,15,0,39,2013,41,1,0,0,0,2,3,1,71,739,0,5,2,0,0,0,0,1,0,0,1,150,7,0,0,0,0,0,0,0,0,4,1,1,4,99,16,0,2,0
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",3,12,14,0,40,2013,79,2,0,0,0,3,3,4,0,0,0,5,3,0,0,0,0,20,0,0,2,168,1,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2,0
"196",3,4976,14,0,40,2013,52,1,52,0,0,1,2,1,721,608,0,5,1,586,819,5,10,4,51000,35000,3,215,8,3,200,2,1,1,1,2,8,1,1,5,0,8,12,14,1,24498.3159679871
"197",3,998,14,0,40,2013,51,2,0,0,0,4,2,5,0,0,0,5,3,0,0,0,0,3,0,0,4,250,7,0,0,0,0,0,0,0,0,1,2,5,0,1,5,0,2,0
"198",3,234,14,0,40,2013,50,2,0,1,17,4,2,1,70,959,0,5,3,0,0,0,0,2,77000,0,4,160,8,0,0,0,0,0,0,0,0,1,1,1,5,1,17,0,2,36987.6535202942
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",3,1306,14,3,40,2013,31,2,0,0,0,2,2,3,0,0,0,1,3,0,0,0,0,8,0,0,3,250,0,0,0,0,0,0,0,0,0,1,2,5,0,8,8,0,3,0
"202",3,8836,14,2,40,2013,30,1,0,0,0,4,2,1,803,307,0,5,2,0,0,0,0,7,58000,0,2,155,9,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,3,27860.8299243775
"203",3,2896,14,0,40,2013,27,1,32,3,1,1,2,1,770,239,0,1,1,484,668,5,7,7,12000,20000,1,166,8,3,140,2,9,1,1,2,99,1,3,5,0,0,10,14,1,5764.30963952637
"204",3,7726,14,0,40,2013,26,1,0,0,0,2,1,1,233,786,0,5,2,0,0,0,0,2,38000,0,3,170,9,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2,18253.6471918335
"205",3,2106,12,3,40,2013,22,2,0,0,0,4,2,1,411,868,0,5,3,0,0,0,0,30,18000,0,3,190,5,0,0,0,0,0,0,0,0,1,3,1,0,8,12,0,3,8646.46445928955
"206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",3,3380,37,1,40,2013,43,1,45,1,16,1,2,1,102,689,0,5,1,232,786,5,10,10,72000,52000,2,220,5,2,158,11,1,1,1,5,8,1,1,5,0,8,12,17,1,34585.8578371582
"208",3,6418,15,0,40,2013,42,1,43,2,14,1,2,1,41,37,0,5,1,512,107,1,20,5,50000,25000,2,265,0,2,145,4,1,1,1,5,1,1,1,1,1,0,13,17,1,24017.9568313599
"209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",3,4973,14,0,40,2013,35,1,33,2,5,1,1,1,913,447,0,5,1,231,786,5,15,10,23000,53000,1,180,9,2,160,6,1,1,1,5,8,1,1,5,0,8,12,17,1,11048.2601424255
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",3,4889,14,4,40,2013,50,1,31,0,0,4,2,1,773,307,0,5,1,0,0,5,12,0,51075,0,1,208,3,1,110,3,1,1,1,4,0,1,1,1,1,8,13,16,5,24534.3429032341
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",3,5300,34,2,41,2013,57,1,54,0,0,1,1,1,500,877,0,5,1,586,819,5,15,15,0,11000,3,300,8,3,160,2,1,1,1,2,8,1,3,5,0,97,11,14,6,0
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
